"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042775","GO:0042775","mitochondrial ATP synthesis coupled electron transport","17/1228","67/12719",0.000155235227739617,0.0158939470549719,0.0158939470549719,"Sdhd/Cox7c/Uqcr11/Ndufs6/Ndufb9/Ndufb8/Ndufc2/Cox4i1/Ndufa7/Uqcrq/Coa6/Uqcr10/Ndufs8/Uqcrh/Chchd2/Ndufb6/Uqcc3",17
"GO:0009199","GO:0009199","ribonucleoside triphosphate metabolic process","38/1228","214/12719",0.000156591236043596,0.0158939470549719,0.0158939470549719,"Sdhd/Ndufa11/Ndufb2/Ndufa2/Atp5e/Nme2/Ndufs6/Ndufs4/Ndufb9/Ndufa6/Ndufb4/Trem2/Bad/Ndufb8/Ndufb3/Hdac4/Mtor/Ppargc1a/Ran/Ndufc2/Nt5e/Ndufb7/Atp5h/Ndufa13/Atp5j2/Atp5l/Atpsckmt/Ndufb10/Tspo/Ndufa7/Atp5k/Atpif1/Antkmt/Ndufs8/Pgk1/Ndufb6/Uqcc3/Nme3",38
"GO:0019646","GO:0019646","aerobic electron transport chain","15/1228","55/12719",0.000157138920419907,0.0158939470549719,0.0158939470549719,"Sdhd/Cox7c/Uqcr11/Ndufs6/Ndufb9/Ndufb8/Ndufc2/Cox4i1/Ndufa7/Uqcrq/Uqcr10/Ndufs8/Uqcrh/Ndufb6/Uqcc3",15
"GO:0009141","GO:0009141","nucleoside triphosphate metabolic process","40/1228","230/12719",0.000168754550547543,0.0167204763858841,0.0167204763858841,"Sdhd/Ndufa11/Ndufb2/Ndufa2/Atp5e/Nme2/Ndufs6/Ndufs4/Ndufb9/Ndufa6/Ndufb4/Trem2/Bad/Ndufb8/Ndufb3/Dtymk/Hdac4/Mtor/Ppargc1a/Ran/Ndufc2/Nt5e/Ndufb7/Atp5h/Ndufa13/Atp5j2/Atp5l/Atpsckmt/Ndufb10/Tspo/Ndufa7/Dctpp1/Atp5k/Atpif1/Antkmt/Ndufs8/Pgk1/Ndufb6/Uqcc3/Nme3",40
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process","38/1228","215/12719",0.00017293561661591,0.0167920483734049,0.0167920483734049,"Sdhd/Ndufa11/Ndufb2/Ndufa2/Atp5e/Nme2/Ndufs6/Ndufs4/Ndufb9/Ndufa6/Ndufb4/Trem2/Bad/Ndufb8/Ndufb3/Hdac4/Mtor/Ppargc1a/Ran/Ndufc2/Nt5e/Ndufb7/Atp5h/Ndufa13/Atp5j2/Atp5l/Atpsckmt/Ndufb10/Tspo/Ndufa7/Atp5k/Atpif1/Antkmt/Ndufs8/Pgk1/Ndufb6/Uqcc3/Nme3",38
"GO:0033617","GO:0033617","mitochondrial cytochrome c oxidase assembly","8/1228","19/12719",0.0002108441766046,0.0200715387728497,0.0200715387728497,"Coa3/Cox14/Coa8/Coa4/Cox19/Cox17/Smim20/Cox16",8
"GO:0042773","GO:0042773","ATP synthesis coupled electron transport","17/1228","69/12719",0.000228148911216624,0.0213012108453213,0.0213012108453213,"Sdhd/Cox7c/Uqcr11/Ndufs6/Ndufb9/Ndufb8/Ndufc2/Cox4i1/Ndufa7/Uqcrq/Coa6/Uqcr10/Ndufs8/Uqcrh/Chchd2/Ndufb6/Uqcc3",17
"GO:0008535","GO:0008535","respiratory chain complex IV assembly","9/1228","24/12719",0.000241889567904394,0.0221579972108648,0.0221579972108648,"Coa3/Cox14/Coa8/Coa4/Cox19/Cox17/Coa6/Smim20/Cox16",9
"GO:0042274","GO:0042274","ribosomal small subunit biogenesis","17/1228","70/12719",0.000274657081274596,0.0246937061034845,0.0246937061034845,"Rps25/Rps5/Rps14/Rps24/Rps6/Rpsa/Gtf2h5/Rps27l/Rps16/Rps21/Rps19/Mrps7/Rps8/Rpl38/Rps7/Rps15/Rps28",17
"GO:0006956","GO:0006956","complement activation","16/1228","66/12719",0.000420698042621756,0.0371361635805204,0.0371361635805204,"Cd46/Rgcc/Trem2/Cr2/Fcna/Trbc2/Ighm/Ighv13-2/Trdv4/Ighv1-64/Ighv1-84/Ighv14-3/Ighv10-3/Ighv1-5/Ighv1-63/Ighv9-1",16
"GO:0042254","GO:0042254","ribosome biogenesis","46/1228","288/12719",0.000431421968739226,0.0374027438969454,0.0374027438969454,"C1d/Nhp2/Utp20/Rps25/Rps5/Gtf3a/Znhit3/Rps14/Rps24/Fastkd2/Nop10/Rps6/Mrpl20/Ran/Mrpl1/Mrm2/Malsu1/Nip7/Rpsa/Gtf2h5/Rps27l/Rps16/Rpl10a/Fdxacb1/Rps21/Urb1/Rps19/Mrps7/Rps8/Rps27rt/Npm3/Rpl38/Rpl5/Rpl11/Rpl35a/Nsa2/Rpl26/Exosc5/Rps7/Rpl35/Rpl27/Rps15/Rplp0/Rps28/Rbis/Rpl24",46
"GO:0042743","GO:0042743","hydrogen peroxide metabolic process","12/1228","42/12719",0.000441659077398672,0.0376185056275536,0.0376185056275536,"Cyba/Sod1/Prdx5/Prdx4/Duoxa1/Prdx1/Noxa1/Hbb-b1/Gpx1/Duox2/Hba-a1/Hbb-bt",12
"GO:0006958","GO:0006958","complement activation, classical pathway","14/1228","55/12719",0.000559695672724502,0.0468503877771976,0.0468503877771975,"Cd46/Trem2/Cr2/Trbc2/Ighm/Ighv13-2/Trdv4/Ighv1-64/Ighv1-84/Ighv14-3/Ighv10-3/Ighv1-5/Ighv1-63/Ighv9-1",14
